iteration,fitness,value
51,0.000007979783759548553,-0.000001994892954826355
52,0.000007979783759548553,-0.000001994892954826355
53,0.000007979783759548553,-0.000001994892954826355
54,0.000007979783759548553,-0.000001994892954826355
55,0.000007979783759548553,-0.000001994892954826355
56,0.000007979783759548553,-0.000001994892954826355
57,0.000007979783759548553,-0.000001994892954826355
58,0.000007979783759548553,-0.000001994892954826355
59,0.000007979783759548553,-0.000001994892954826355
60,0.000007979783759548553,-0.000001994892954826355
61,0.000007979783759548553,-0.000001994892954826355
62,0.000007979783759548553,-0.000001994892954826355
63,0.000007979783759548553,0.000001994892954826355
64,0.000007979783759548553,0.000001994892954826355
65,0.000007979783759548553,0.000001994892954826355
66,0.000007979783759548553,0.000001994892954826355
67,0.000007979783759548553,0.000001994892954826355
68,0.000007979783759548553,0.000001994892954826355
69,0.000007979783759548553,0.000001994892954826355
70,0.000007979783759548553,0.000001994892954826355
71,0.000007979783759548553,0.000001994892954826355
72,0.000007979783759548553,0.000001994892954826355
73,0.000007979783759548553,0.000001994892954826355
74,0.000007979783759548553,0.000001994892954826355
75,0.000007979783759548553,0.000001994892954826355
76,0.000007979783759548553,0.000001994892954826355
77,0.000007979783759548553,0.000001994892954826355
78,0.000007979783759548553,0.000001994892954826355
79,0.000007979783759548553,0.000001994892954826355
80,0.000007979783759548553,0.000001994892954826355
81,0.000007979783759548553,0.000001994892954826355
82,0.000007979783759548553,0.000001994892954826355
83,0.000007979783759548553,0.000001994892954826355
84,0.000007979783759548553,0.000001994892954826355
85,0.000007979783759548553,0.000001994892954826355
86,0.000007979783759548553,0.000001994892954826355
87,0.000007979783759548553,0.000001994892954826355
88,0.000007979783759548553,0.000001994892954826355
89,0.000007979783759548553,0.000001994892954826355
90,0.000007979783759548553,0.000001994892954826355
91,0.000007979783759548553,0.000001994892954826355
92,0.000007979783759548553,0.000001994892954826355
93,0.000007979783759548553,0.000001994892954826355
94,0.000007979783759548553,0.000001994892954826355
95,0.000007979783759548553,0.000001994892954826355
96,0.00000795743083248368,0.000001989305019378662
97,0.00000795743083248368,0.000001989305019378662
98,0.00000795743083248368,0.000001989305019378662
99,0.00000795743083248368,0.000001989305019378662
100,0.00000795743083248368,0.000001989305019378662
101,0.00000795743083248368,0.000001989305019378662
102,0.00000795743083248368,0.000001989305019378662
103,0.00000795743083248368,0.000001989305019378662
104,0.00000795743083248368,0.000001989305019378662
105,0.00000795743083248368,0.000001989305019378662
106,0.00000795743083248368,0.000001989305019378662
107,0.00000795743083248368,0.000001989305019378662
108,0.0000019353007787437093,0.0000004838220775127411
109,0.0000019353007787437093,0.0000004838220775127411
110,0.0000019353007787437093,0.0000004838220775127411
111,0.0000019353007787437093,0.0000004838220775127411
112,0.0000019353007787437093,0.0000004838220775127411
113,0.0000019353007787437093,0.0000004838220775127411
114,0.0000019353007787437093,0.0000004838220775127411
115,0.0000019353007787437093,0.0000004838220775127411
116,0.0000019353007787437093,0.0000004838220775127411
117,0.0000019353007787437093,0.0000004838220775127411
118,0.0000019353007787437093,0.0000004838220775127411
119,0.0000019353007787437093,0.0000004838220775127411
120,0.0000019353007787437093,0.0000004838220775127411
121,0.0000019353007787437093,0.0000004838220775127411
122,0.0000019353007787437093,0.0000004838220775127411
123,0.0000019353007787437093,0.0000004838220775127411
124,0.0000019353007787437093,0.0000004838220775127411
125,0.0000019315754400395235,0.0000004828907549381256
126,0.0000019315754400395235,0.0000004828907549381256
127,0.0000019315754400395235,0.0000004828907549381256
128,0.0000019315754400395235,0.0000004828907549381256
129,0.0000019315754400395235,0.0000004828907549381256
130,0.0000019315754400395235,0.0000004828907549381256
131,0.0000019315754400395235,0.0000004828907549381256
132,0.0000019315754400395235,0.0000004828907549381256
133,0.0000019315754400395235,0.0000004828907549381256
134,0.0000019315754400395235,0.0000004828907549381256
135,-0.0000000000000004440892098500626,0
136,-0.0000000000000004440892098500626,0
137,-0.0000000000000004440892098500626,0
138,-0.0000000000000004440892098500626,0
139,-0.0000000000000004440892098500626,0
140,-0.0000000000000004440892098500626,0
141,-0.0000000000000004440892098500626,0
142,-0.0000000000000004440892098500626,0
143,-0.0000000000000004440892098500626,0
144,-0.0000000000000004440892098500626,0
145,-0.0000000000000004440892098500626,0
146,-0.0000000000000004440892098500626,0
147,-0.0000000000000004440892098500626,0
148,-0.0000000000000004440892098500626,0
149,-0.0000000000000004440892098500626,0
150,-0.0000000000000004440892098500626,0
151,-0.0000000000000004440892098500626,0
152,-0.0000000000000004440892098500626,0
153,-0.0000000000000004440892098500626,0
154,-0.0000000000000004440892098500626,0
155,-0.0000000000000004440892098500626,0
156,-0.0000000000000004440892098500626,0
157,-0.0000000000000004440892098500626,0
158,-0.0000000000000004440892098500626,0
159,-0.0000000000000004440892098500626,0
160,-0.0000000000000004440892098500626,0
161,-0.0000000000000004440892098500626,0
162,-0.0000000000000004440892098500626,0
163,-0.0000000000000004440892098500626,0
164,-0.0000000000000004440892098500626,0
165,-0.0000000000000004440892098500626,0
166,-0.0000000000000004440892098500626,0
167,-0.0000000000000004440892098500626,0
168,-0.0000000000000004440892098500626,0
169,-0.0000000000000004440892098500626,0
170,-0.0000000000000004440892098500626,0
171,-0.0000000000000004440892098500626,0
172,-0.0000000000000004440892098500626,0
173,-0.0000000000000004440892098500626,0
174,-0.0000000000000004440892098500626,0
175,-0.0000000000000004440892098500626,0
176,-0.0000000000000004440892098500626,0
177,-0.0000000000000004440892098500626,0
178,-0.0000000000000004440892098500626,0
179,-0.0000000000000004440892098500626,0
180,-0.0000000000000004440892098500626,0
181,-0.0000000000000004440892098500626,0
182,-0.0000000000000004440892098500626,0
183,-0.0000000000000004440892098500626,0
184,-0.0000000000000004440892098500626,0
185,-0.0000000000000004440892098500626,0
186,-0.0000000000000004440892098500626,0
187,-0.0000000000000004440892098500626,0
188,-0.0000000000000004440892098500626,0
189,-0.0000000000000004440892098500626,0
190,-0.0000000000000004440892098500626,0
191,-0.0000000000000004440892098500626,0
192,-0.0000000000000004440892098500626,0
193,-0.0000000000000004440892098500626,0
194,-0.0000000000000004440892098500626,0
195,-0.0000000000000004440892098500626,0
196,-0.0000000000000004440892098500626,0
197,-0.0000000000000004440892098500626,0
198,-0.0000000000000004440892098500626,0
199,-0.0000000000000004440892098500626,0
200,-0.0000000000000004440892098500626,0
201,-0.0000000000000004440892098500626,0
202,-0.0000000000000004440892098500626,0
203,-0.0000000000000004440892098500626,0
204,-0.0000000000000004440892098500626,0
205,-0.0000000000000004440892098500626,0
206,-0.0000000000000004440892098500626,0
207,-0.0000000000000004440892098500626,0
208,-0.0000000000000004440892098500626,0
209,-0.0000000000000004440892098500626,0
210,-0.0000000000000004440892098500626,0
211,-0.0000000000000004440892098500626,0
212,-0.0000000000000004440892098500626,0
213,-0.0000000000000004440892098500626,0
214,-0.0000000000000004440892098500626,0
215,-0.0000000000000004440892098500626,0
216,-0.0000000000000004440892098500626,0
217,-0.0000000000000004440892098500626,0
218,-0.0000000000000004440892098500626,0
219,-0.0000000000000004440892098500626,0
220,-0.0000000000000004440892098500626,0
221,-0.0000000000000004440892098500626,0
222,-0.0000000000000004440892098500626,0
223,-0.0000000000000004440892098500626,0
224,-0.0000000000000004440892098500626,0
225,-0.0000000000000004440892098500626,0
226,-0.0000000000000004440892098500626,0
227,-0.0000000000000004440892098500626,0
228,-0.0000000000000004440892098500626,0
229,-0.0000000000000004440892098500626,0
230,-0.0000000000000004440892098500626,0
231,-0.0000000000000004440892098500626,0
232,-0.0000000000000004440892098500626,0
233,-0.0000000000000004440892098500626,0
234,-0.0000000000000004440892098500626,0
235,-0.0000000000000004440892098500626,0
236,-0.0000000000000004440892098500626,0
237,-0.0000000000000004440892098500626,0
238,-0.0000000000000004440892098500626,0
239,-0.0000000000000004440892098500626,0
240,-0.0000000000000004440892098500626,0
241,-0.0000000000000004440892098500626,0
242,-0.0000000000000004440892098500626,0
243,-0.0000000000000004440892098500626,0
244,-0.0000000000000004440892098500626,0
245,-0.0000000000000004440892098500626,0
246,-0.0000000000000004440892098500626,0
247,-0.0000000000000004440892098500626,0
248,-0.0000000000000004440892098500626,0
249,-0.0000000000000004440892098500626,0
250,-0.0000000000000004440892098500626,0
251,-0.0000000000000004440892098500626,0
252,-0.0000000000000004440892098500626,0
253,-0.0000000000000004440892098500626,0
254,-0.0000000000000004440892098500626,0
255,-0.0000000000000004440892098500626,0
256,-0.0000000000000004440892098500626,0
257,-0.0000000000000004440892098500626,0
258,-0.0000000000000004440892098500626,0
259,-0.0000000000000004440892098500626,0
260,-0.0000000000000004440892098500626,0
261,-0.0000000000000004440892098500626,0
262,-0.0000000000000004440892098500626,0
263,-0.0000000000000004440892098500626,0
264,-0.0000000000000004440892098500626,0
265,-0.0000000000000004440892098500626,0
266,-0.0000000000000004440892098500626,0
267,-0.0000000000000004440892098500626,0
268,-0.0000000000000004440892098500626,0
269,-0.0000000000000004440892098500626,0
270,-0.0000000000000004440892098500626,0
271,-0.0000000000000004440892098500626,0
272,-0.0000000000000004440892098500626,0
273,-0.0000000000000004440892098500626,0
274,-0.0000000000000004440892098500626,0
275,-0.0000000000000004440892098500626,0
276,-0.0000000000000004440892098500626,0
277,-0.0000000000000004440892098500626,0
278,-0.0000000000000004440892098500626,0
279,-0.0000000000000004440892098500626,0
280,-0.0000000000000004440892098500626,0
281,-0.0000000000000004440892098500626,0
282,-0.0000000000000004440892098500626,0
283,-0.0000000000000004440892098500626,0
284,-0.0000000000000004440892098500626,0
285,-0.0000000000000004440892098500626,0
286,-0.0000000000000004440892098500626,0
287,-0.0000000000000004440892098500626,0
288,-0.0000000000000004440892098500626,0
289,-0.0000000000000004440892098500626,0
290,-0.0000000000000004440892098500626,0
291,-0.0000000000000004440892098500626,0
292,-0.0000000000000004440892098500626,0
293,-0.0000000000000004440892098500626,0
294,-0.0000000000000004440892098500626,0
295,-0.0000000000000004440892098500626,0
296,-0.0000000000000004440892098500626,0
297,-0.0000000000000004440892098500626,0
298,-0.0000000000000004440892098500626,0
299,-0.0000000000000004440892098500626,0
300,-0.0000000000000004440892098500626,0
301,-0.0000000000000004440892098500626,0
302,-0.0000000000000004440892098500626,0
303,-0.0000000000000004440892098500626,0
304,-0.0000000000000004440892098500626,0
305,-0.0000000000000004440892098500626,0
306,-0.0000000000000004440892098500626,0
307,-0.0000000000000004440892098500626,0
308,-0.0000000000000004440892098500626,0
309,-0.0000000000000004440892098500626,0
310,-0.0000000000000004440892098500626,0
311,-0.0000000000000004440892098500626,0
312,-0.0000000000000004440892098500626,0
313,-0.0000000000000004440892098500626,0
314,-0.0000000000000004440892098500626,0
315,-0.0000000000000004440892098500626,0
316,-0.0000000000000004440892098500626,0
317,-0.0000000000000004440892098500626,0
318,-0.0000000000000004440892098500626,0
319,-0.0000000000000004440892098500626,0
320,-0.0000000000000004440892098500626,0
321,-0.0000000000000004440892098500626,0
322,-0.0000000000000004440892098500626,0
323,-0.0000000000000004440892098500626,0
324,-0.0000000000000004440892098500626,0
325,-0.0000000000000004440892098500626,0
326,-0.0000000000000004440892098500626,0
327,-0.0000000000000004440892098500626,0
328,-0.0000000000000004440892098500626,0
329,-0.0000000000000004440892098500626,0
330,-0.0000000000000004440892098500626,0
331,-0.0000000000000004440892098500626,0
332,-0.0000000000000004440892098500626,0
333,-0.0000000000000004440892098500626,0
334,-0.0000000000000004440892098500626,0
335,-0.0000000000000004440892098500626,0
336,-0.0000000000000004440892098500626,0
337,-0.0000000000000004440892098500626,0
338,-0.0000000000000004440892098500626,0
339,-0.0000000000000004440892098500626,0
340,-0.0000000000000004440892098500626,0
341,-0.0000000000000004440892098500626,0
342,-0.0000000000000004440892098500626,0
343,-0.0000000000000004440892098500626,0
344,-0.0000000000000004440892098500626,0
345,-0.0000000000000004440892098500626,0
346,-0.0000000000000004440892098500626,0
347,-0.0000000000000004440892098500626,0
348,-0.0000000000000004440892098500626,0
349,-0.0000000000000004440892098500626,0
350,-0.0000000000000004440892098500626,0
351,-0.0000000000000004440892098500626,0
352,-0.0000000000000004440892098500626,0
353,-0.0000000000000004440892098500626,0
354,-0.0000000000000004440892098500626,0
355,-0.0000000000000004440892098500626,0
356,-0.0000000000000004440892098500626,0
357,-0.0000000000000004440892098500626,0
358,-0.0000000000000004440892098500626,0
359,-0.0000000000000004440892098500626,0
360,-0.0000000000000004440892098500626,0
361,-0.0000000000000004440892098500626,0
362,-0.0000000000000004440892098500626,0
363,-0.0000000000000004440892098500626,0
364,-0.0000000000000004440892098500626,0
365,-0.0000000000000004440892098500626,0
366,-0.0000000000000004440892098500626,0
367,-0.0000000000000004440892098500626,0
368,-0.0000000000000004440892098500626,0
369,-0.0000000000000004440892098500626,0
370,-0.0000000000000004440892098500626,0
371,-0.0000000000000004440892098500626,0
372,-0.0000000000000004440892098500626,0
373,-0.0000000000000004440892098500626,0
374,-0.0000000000000004440892098500626,0
375,-0.0000000000000004440892098500626,0
376,-0.0000000000000004440892098500626,0
377,-0.0000000000000004440892098500626,0
378,-0.0000000000000004440892098500626,0
379,-0.0000000000000004440892098500626,0
380,-0.0000000000000004440892098500626,0
381,-0.0000000000000004440892098500626,0
382,-0.0000000000000004440892098500626,0
383,-0.0000000000000004440892098500626,0
384,-0.0000000000000004440892098500626,0
385,-0.0000000000000004440892098500626,0
386,-0.0000000000000004440892098500626,0
387,-0.0000000000000004440892098500626,0
388,-0.0000000000000004440892098500626,0
389,-0.0000000000000004440892098500626,0
390,-0.0000000000000004440892098500626,0
391,-0.0000000000000004440892098500626,0
392,-0.0000000000000004440892098500626,0
393,-0.0000000000000004440892098500626,0
394,-0.0000000000000004440892098500626,0
395,-0.0000000000000004440892098500626,0
396,-0.0000000000000004440892098500626,0
397,-0.0000000000000004440892098500626,0
398,-0.0000000000000004440892098500626,0
399,-0.0000000000000004440892098500626,0
400,-0.0000000000000004440892098500626,0
401,-0.0000000000000004440892098500626,0
402,-0.0000000000000004440892098500626,0
403,-0.0000000000000004440892098500626,0
404,-0.0000000000000004440892098500626,0
405,-0.0000000000000004440892098500626,0
406,-0.0000000000000004440892098500626,0
407,-0.0000000000000004440892098500626,0
408,-0.0000000000000004440892098500626,0
409,-0.0000000000000004440892098500626,0
410,-0.0000000000000004440892098500626,0
411,-0.0000000000000004440892098500626,0
412,-0.0000000000000004440892098500626,0
413,-0.0000000000000004440892098500626,0
414,-0.0000000000000004440892098500626,0
415,-0.0000000000000004440892098500626,0
416,-0.0000000000000004440892098500626,0
417,-0.0000000000000004440892098500626,0
418,-0.0000000000000004440892098500626,0
419,-0.0000000000000004440892098500626,0
420,-0.0000000000000004440892098500626,0
421,-0.0000000000000004440892098500626,0
422,-0.0000000000000004440892098500626,0
423,-0.0000000000000004440892098500626,0
424,-0.0000000000000004440892098500626,0
425,-0.0000000000000004440892098500626,0
426,-0.0000000000000004440892098500626,0
427,-0.0000000000000004440892098500626,0
428,-0.0000000000000004440892098500626,0
429,-0.0000000000000004440892098500626,0
430,-0.0000000000000004440892098500626,0
431,-0.0000000000000004440892098500626,0
432,-0.0000000000000004440892098500626,0
433,-0.0000000000000004440892098500626,0
434,-0.0000000000000004440892098500626,0
435,-0.0000000000000004440892098500626,0
436,-0.0000000000000004440892098500626,0
437,-0.0000000000000004440892098500626,0
438,-0.0000000000000004440892098500626,0
439,-0.0000000000000004440892098500626,0
440,-0.0000000000000004440892098500626,0
441,-0.0000000000000004440892098500626,0
442,-0.0000000000000004440892098500626,0
443,-0.0000000000000004440892098500626,0
444,-0.0000000000000004440892098500626,0
445,-0.0000000000000004440892098500626,0
446,-0.0000000000000004440892098500626,0
447,-0.0000000000000004440892098500626,0
448,-0.0000000000000004440892098500626,0
449,-0.0000000000000004440892098500626,0
450,-0.0000000000000004440892098500626,0
451,-0.0000000000000004440892098500626,0
452,-0.0000000000000004440892098500626,0
453,-0.0000000000000004440892098500626,0
454,-0.0000000000000004440892098500626,0
455,-0.0000000000000004440892098500626,0
456,-0.0000000000000004440892098500626,0
457,-0.0000000000000004440892098500626,0
458,-0.0000000000000004440892098500626,0
459,-0.0000000000000004440892098500626,0
460,-0.0000000000000004440892098500626,0
461,-0.0000000000000004440892098500626,0
462,-0.0000000000000004440892098500626,0
463,-0.0000000000000004440892098500626,0
464,-0.0000000000000004440892098500626,0
465,-0.0000000000000004440892098500626,0
466,-0.0000000000000004440892098500626,0
467,-0.0000000000000004440892098500626,0
468,-0.0000000000000004440892098500626,0
469,-0.0000000000000004440892098500626,0
470,-0.0000000000000004440892098500626,0
471,-0.0000000000000004440892098500626,0
472,-0.0000000000000004440892098500626,0
473,-0.0000000000000004440892098500626,0
474,-0.0000000000000004440892098500626,0
475,-0.0000000000000004440892098500626,0
476,-0.0000000000000004440892098500626,0
477,-0.0000000000000004440892098500626,0
478,-0.0000000000000004440892098500626,0
479,-0.0000000000000004440892098500626,0
480,-0.0000000000000004440892098500626,0
481,-0.0000000000000004440892098500626,0
482,-0.0000000000000004440892098500626,0
483,-0.0000000000000004440892098500626,0
484,-0.0000000000000004440892098500626,0
485,-0.0000000000000004440892098500626,0
486,-0.0000000000000004440892098500626,0
487,-0.0000000000000004440892098500626,0
488,-0.0000000000000004440892098500626,0
489,-0.0000000000000004440892098500626,0
490,-0.0000000000000004440892098500626,0
491,-0.0000000000000004440892098500626,0
492,-0.0000000000000004440892098500626,0
493,-0.0000000000000004440892098500626,0
494,-0.0000000000000004440892098500626,0
495,-0.0000000000000004440892098500626,0
496,-0.0000000000000004440892098500626,0
497,-0.0000000000000004440892098500626,0
498,-0.0000000000000004440892098500626,0
499,-0.0000000000000004440892098500626,0
500,-0.0000000000000004440892098500626,0
501,-0.0000000000000004440892098500626,0
502,-0.0000000000000004440892098500626,0
503,-0.0000000000000004440892098500626,0
504,-0.0000000000000004440892098500626,0
505,-0.0000000000000004440892098500626,0
506,-0.0000000000000004440892098500626,0
507,-0.0000000000000004440892098500626,0
508,-0.0000000000000004440892098500626,0
509,-0.0000000000000004440892098500626,0
510,-0.0000000000000004440892098500626,0
511,-0.0000000000000004440892098500626,0
512,-0.0000000000000004440892098500626,0
513,-0.0000000000000004440892098500626,0
514,-0.0000000000000004440892098500626,0
515,-0.0000000000000004440892098500626,0
516,-0.0000000000000004440892098500626,0
517,-0.0000000000000004440892098500626,0
518,-0.0000000000000004440892098500626,0
519,-0.0000000000000004440892098500626,0
520,-0.0000000000000004440892098500626,0
521,-0.0000000000000004440892098500626,0
522,-0.0000000000000004440892098500626,0
523,-0.0000000000000004440892098500626,0
524,-0.0000000000000004440892098500626,0
525,-0.0000000000000004440892098500626,0
526,-0.0000000000000004440892098500626,0
527,-0.0000000000000004440892098500626,0
528,-0.0000000000000004440892098500626,0
529,-0.0000000000000004440892098500626,0
530,-0.0000000000000004440892098500626,0
531,-0.0000000000000004440892098500626,0
532,-0.0000000000000004440892098500626,0
533,-0.0000000000000004440892098500626,0
534,-0.0000000000000004440892098500626,0
535,-0.0000000000000004440892098500626,0
536,-0.0000000000000004440892098500626,0
537,-0.0000000000000004440892098500626,0
538,-0.0000000000000004440892098500626,0
539,-0.0000000000000004440892098500626,0
540,-0.0000000000000004440892098500626,0
541,-0.0000000000000004440892098500626,0
542,-0.0000000000000004440892098500626,0
543,-0.0000000000000004440892098500626,0
544,-0.0000000000000004440892098500626,0
545,-0.0000000000000004440892098500626,0
546,-0.0000000000000004440892098500626,0
547,-0.0000000000000004440892098500626,0
548,-0.0000000000000004440892098500626,0
549,-0.0000000000000004440892098500626,0
550,-0.0000000000000004440892098500626,0
551,-0.0000000000000004440892098500626,0
552,-0.0000000000000004440892098500626,0
553,-0.0000000000000004440892098500626,0
554,-0.0000000000000004440892098500626,0
555,-0.0000000000000004440892098500626,0
556,-0.0000000000000004440892098500626,0
557,-0.0000000000000004440892098500626,0
558,-0.0000000000000004440892098500626,0
559,-0.0000000000000004440892098500626,0
560,-0.0000000000000004440892098500626,0
561,-0.0000000000000004440892098500626,0
562,-0.0000000000000004440892098500626,0
563,-0.0000000000000004440892098500626,0
564,-0.0000000000000004440892098500626,0
565,-0.0000000000000004440892098500626,0
566,-0.0000000000000004440892098500626,0
567,-0.0000000000000004440892098500626,0
568,-0.0000000000000004440892098500626,0
569,-0.0000000000000004440892098500626,0
570,-0.0000000000000004440892098500626,0
571,-0.0000000000000004440892098500626,0
572,-0.0000000000000004440892098500626,0
573,-0.0000000000000004440892098500626,0
574,-0.0000000000000004440892098500626,0
575,-0.0000000000000004440892098500626,0
576,-0.0000000000000004440892098500626,0
577,-0.0000000000000004440892098500626,0
578,-0.0000000000000004440892098500626,0
579,-0.0000000000000004440892098500626,0
580,-0.0000000000000004440892098500626,0
581,-0.0000000000000004440892098500626,0
582,-0.0000000000000004440892098500626,0
583,-0.0000000000000004440892098500626,0
584,-0.0000000000000004440892098500626,0
585,-0.0000000000000004440892098500626,0
586,-0.0000000000000004440892098500626,0
587,-0.0000000000000004440892098500626,0
588,-0.0000000000000004440892098500626,0
589,-0.0000000000000004440892098500626,0
590,-0.0000000000000004440892098500626,0
591,-0.0000000000000004440892098500626,0
592,-0.0000000000000004440892098500626,0
593,-0.0000000000000004440892098500626,0
594,-0.0000000000000004440892098500626,0
595,-0.0000000000000004440892098500626,0
596,-0.0000000000000004440892098500626,0
597,-0.0000000000000004440892098500626,0
598,-0.0000000000000004440892098500626,0
599,-0.0000000000000004440892098500626,0
600,-0.0000000000000004440892098500626,0
601,-0.0000000000000004440892098500626,0
602,-0.0000000000000004440892098500626,0
603,-0.0000000000000004440892098500626,0
604,-0.0000000000000004440892098500626,0
605,-0.0000000000000004440892098500626,0
606,-0.0000000000000004440892098500626,0
607,-0.0000000000000004440892098500626,0
608,-0.0000000000000004440892098500626,0
609,-0.0000000000000004440892098500626,0
610,-0.0000000000000004440892098500626,0
611,-0.0000000000000004440892098500626,0
612,-0.0000000000000004440892098500626,0
613,-0.0000000000000004440892098500626,0
614,-0.0000000000000004440892098500626,0
615,-0.0000000000000004440892098500626,0
616,-0.0000000000000004440892098500626,0
617,-0.0000000000000004440892098500626,0
618,-0.0000000000000004440892098500626,0
619,-0.0000000000000004440892098500626,0
620,-0.0000000000000004440892098500626,0
621,-0.0000000000000004440892098500626,0
622,-0.0000000000000004440892098500626,0
623,-0.0000000000000004440892098500626,0
624,-0.0000000000000004440892098500626,0
625,-0.0000000000000004440892098500626,0
626,-0.0000000000000004440892098500626,0
627,-0.0000000000000004440892098500626,0
628,-0.0000000000000004440892098500626,0
629,-0.0000000000000004440892098500626,0
630,-0.0000000000000004440892098500626,0
631,-0.0000000000000004440892098500626,0
632,-0.0000000000000004440892098500626,0
633,-0.0000000000000004440892098500626,0
634,-0.0000000000000004440892098500626,0
635,-0.0000000000000004440892098500626,0
636,-0.0000000000000004440892098500626,0
637,-0.0000000000000004440892098500626,0
638,-0.0000000000000004440892098500626,0
639,-0.0000000000000004440892098500626,0
640,-0.0000000000000004440892098500626,0
641,-0.0000000000000004440892098500626,0
642,-0.0000000000000004440892098500626,0
643,-0.0000000000000004440892098500626,0
644,-0.0000000000000004440892098500626,0
645,-0.0000000000000004440892098500626,0
646,-0.0000000000000004440892098500626,0
647,-0.0000000000000004440892098500626,0
648,-0.0000000000000004440892098500626,0
649,-0.0000000000000004440892098500626,0
650,-0.0000000000000004440892098500626,0
651,-0.0000000000000004440892098500626,0
652,-0.0000000000000004440892098500626,0
653,-0.0000000000000004440892098500626,0
654,-0.0000000000000004440892098500626,0
655,-0.0000000000000004440892098500626,0
656,-0.0000000000000004440892098500626,0
657,-0.0000000000000004440892098500626,0
658,-0.0000000000000004440892098500626,0
659,-0.0000000000000004440892098500626,0
660,-0.0000000000000004440892098500626,0
661,-0.0000000000000004440892098500626,0
662,-0.0000000000000004440892098500626,0
663,-0.0000000000000004440892098500626,0
664,-0.0000000000000004440892098500626,0
665,-0.0000000000000004440892098500626,0
666,-0.0000000000000004440892098500626,0
667,-0.0000000000000004440892098500626,0
668,-0.0000000000000004440892098500626,0
669,-0.0000000000000004440892098500626,0
670,-0.0000000000000004440892098500626,0
671,-0.0000000000000004440892098500626,0
672,-0.0000000000000004440892098500626,0
673,-0.0000000000000004440892098500626,0
674,-0.0000000000000004440892098500626,0
675,-0.0000000000000004440892098500626,0
676,-0.0000000000000004440892098500626,0
677,-0.0000000000000004440892098500626,0
678,-0.0000000000000004440892098500626,0
679,-0.0000000000000004440892098500626,0
680,-0.0000000000000004440892098500626,0
681,-0.0000000000000004440892098500626,0
682,-0.0000000000000004440892098500626,0
683,-0.0000000000000004440892098500626,0
684,-0.0000000000000004440892098500626,0
685,-0.0000000000000004440892098500626,0
686,-0.0000000000000004440892098500626,0
687,-0.0000000000000004440892098500626,0
688,-0.0000000000000004440892098500626,0
689,-0.0000000000000004440892098500626,0
690,-0.0000000000000004440892098500626,0
691,-0.0000000000000004440892098500626,0
692,-0.0000000000000004440892098500626,0
693,-0.0000000000000004440892098500626,0
694,-0.0000000000000004440892098500626,0
695,-0.0000000000000004440892098500626,0
696,-0.0000000000000004440892098500626,0
697,-0.0000000000000004440892098500626,0
698,-0.0000000000000004440892098500626,0
699,-0.0000000000000004440892098500626,0
700,-0.0000000000000004440892098500626,0
701,-0.0000000000000004440892098500626,0
702,-0.0000000000000004440892098500626,0
703,-0.0000000000000004440892098500626,0
704,-0.0000000000000004440892098500626,0
705,-0.0000000000000004440892098500626,0
706,-0.0000000000000004440892098500626,0
707,-0.0000000000000004440892098500626,0
708,-0.0000000000000004440892098500626,0
709,-0.0000000000000004440892098500626,0
710,-0.0000000000000004440892098500626,0
